,total Load,price
2262,0.002,43.9
2263,0.002,43.85
2264,0.002,43.8
2265,3.701,43.75
2266,7.4,43.7
2267,7.4,43.65
2268,7.4,43.6
2269,7.4,43.55
2270,7.4,43.5
2271,0.002,43.45
2272,0.002,43.4
2273,0.002,43.35
2274,0.002,43.3
2275,0.002,43.25
2276,0.002,43.2
2277,0.002,43.15
2278,0.002,43.1
2279,0.002,43.05
2280,0.002,43.0
2281,0.002,43.0
2282,0.002,43.0
2283,0.002,43.0
2284,0.002,43.0
2285,0.002,43.0
2286,0.002,43.0
2287,0.002,43.0
2288,0.002,43.0
2289,0.002,43.0
2290,0.002,43.0
2291,0.002,43.0
2292,0.002,43.0
2293,0.001,43.0
2294,0.001,43.0
2295,0.001,43.0
2296,0.001,43.0
2297,0.001,43.0
2298,0.001,43.0
2299,0.001,43.0
2300,0.001,43.0
2301,0.001,43.0
2302,0.001,43.0
2303,0.001,43.0
2304,0.001,43.0
2305,0.001,43.0
2306,0.001,43.0
2307,0.001,43.0
2308,0.001,43.0
2309,0.001,43.0
2310,3.7,43.0
2311,3.7,43.0
2312,3.7,43.0
2313,3.7,43.0
2314,3.7,43.0
2315,3.7,43.0
2316,3.7,43.0
2317,3.7,43.0
2318,3.7,43.0
2319,3.7,43.0
2320,3.7,43.0
2321,3.7,43.0
2322,0.0,43.0
2323,0.0,43.0
2324,0.0,43.0
2325,0.0,43.0
2326,0.0,43.0
2327,0.0,43.0
2328,0.0,43.0
2329,0.0,43.0
2330,0.0,43.0
2331,0.0,43.0
2332,0.0,43.0
2333,0.0,43.0
2334,0.0,43.0
2335,0.0,43.0
2336,0.0,43.0
2337,0.0,43.0
2338,0.0,43.0
2339,0.0,43.0
2340,0.0,43.0
2341,0.0,43.06666666666667
2342,0.0,43.13333333333333
2343,0.0,43.2
2344,0.0,43.266666666666666
2345,0.0,43.333333333333336
2346,0.0,43.4
2347,0.0,43.46666666666667
2348,0.0,43.53333333333333
2349,0.0,43.6
2350,0.0,43.666666666666664
2351,0.0,43.733333333333334
2352,0.0,43.8
2353,0.0,43.86666666666667
2354,0.0,43.93333333333333
2355,0.0,44.0
2356,0.0,44.06666666666667
2357,0.0,44.13333333333333
2358,0.0,44.2
2359,0.0,44.266666666666666
2360,0.0,44.333333333333336
2361,0.0,44.4
2362,0.0,44.46666666666667
2363,0.0,44.53333333333333
2364,0.0,44.6
2365,0.0,44.666666666666664
2366,0.0,44.733333333333334
2367,0.0,44.8
2368,0.0,44.86666666666667
2369,0.0,44.93333333333333
2370,0.0,45.0
2371,0.0,45.06666666666666
2372,0.0,45.13333333333333
2373,0.0,45.2
2374,0.0,45.266666666666666
2375,0.0,45.333333333333336
2376,0.0,45.4
2377,0.0,45.46666666666667
2378,0.0,45.53333333333333
2379,0.0,45.6
2380,0.0,45.666666666666664
2381,0.0,45.733333333333334
2382,0.0,45.8
2383,0.0,45.86666666666667
2384,0.0,45.93333333333333
2385,0.0,46.0
2386,0.0,46.06666666666666
2387,0.0,46.13333333333333
2388,0.0,46.2
2389,0.0,46.266666666666666
2390,0.0,46.333333333333336
2391,0.0,46.4
2392,0.0,46.46666666666667
2393,0.0,46.53333333333333
2394,0.0,46.6
2395,0.0,46.666666666666664
2396,0.0,46.733333333333334
2397,0.0,46.8
2398,0.0,46.86666666666667
2399,0.0,46.93333333333333
2400,0.0,47.0
2401,0.0,46.983333333333334
2402,0.0,46.96666666666667
2403,0.0,46.95
2404,0.0,46.93333333333333
2405,0.0,46.916666666666664
2406,0.0,46.9
2407,0.0,46.88333333333333
2408,0.0,46.86666666666667
2409,0.0,46.85
2410,0.0,46.833333333333336
2411,0.0,46.81666666666667
2412,0.0,46.8
2413,0.0,46.78333333333333
2414,0.0,46.766666666666666
2415,0.0,46.75
2416,0.0,46.733333333333334
2417,0.0,46.71666666666667
2418,0.0,46.7
2419,0.0,46.68333333333333
2420,0.0,46.666666666666664
2421,0.0,46.65
2422,0.0,46.63333333333333
2423,0.0,46.61666666666667
2424,0.0,46.6
2425,0.0,46.583333333333336
2426,0.0,46.56666666666667
2427,0.0,46.55
2428,0.0,46.53333333333333
2429,0.0,46.516666666666666
2430,0.0,46.5
2431,0.0,46.483333333333334
2432,0.0,46.46666666666667
2433,0.0,46.45
2434,0.0,46.43333333333333
2435,0.0,46.416666666666664
2436,0.0,46.4
2437,0.0,46.38333333333333
2438,0.0,46.36666666666667
2439,0.0,46.35
2440,0.0,46.333333333333336
2441,0.0,46.31666666666667
2442,0.0,46.3
2443,0.0,46.28333333333333
2444,0.0,46.266666666666666
2445,3.7,46.25
2446,0.001,46.233333333333334
2447,0.001,46.21666666666667
2448,0.001,46.2
2449,0.001,46.18333333333333
2450,0.001,46.166666666666664
2451,0.001,46.15
2452,0.001,46.13333333333333
2453,0.001,46.11666666666667
2454,3.7,46.1
2455,3.7,46.083333333333336
2456,3.7,46.06666666666667
2457,3.7,46.05
2458,3.7,46.03333333333333
2459,3.7,46.016666666666666
2460,0.001,46.0
2461,0.001,45.916666666666664
2462,0.001,45.833333333333336
2463,0.001,45.75
2464,0.001,45.666666666666664
2465,0.001,45.583333333333336
2466,0.001,45.5
2467,0.001,45.416666666666664
2468,0.001,45.333333333333336
2469,0.001,45.25
2470,0.001,45.166666666666664
2471,0.001,45.083333333333336
2472,0.001,45.0
2473,0.001,44.916666666666664
2474,0.001,44.833333333333336
2475,0.001,44.75
2476,0.001,44.666666666666664
2477,0.001,44.583333333333336
2478,0.001,44.5
2479,0.001,44.416666666666664
2480,0.001,44.333333333333336
2481,0.001,44.25
2482,0.001,44.166666666666664
2483,0.001,44.083333333333336
2484,0.001,44.0
2485,0.001,43.916666666666664
2486,0.001,43.833333333333336
2487,0.001,43.75
2488,0.001,43.666666666666664
2489,0.001,43.583333333333336
2490,0.001,43.5
2491,0.001,43.416666666666664
2492,0.001,43.333333333333336
2493,0.001,43.25
2494,0.001,43.166666666666664
2495,0.001,43.083333333333336
2496,0.001,43.0
2497,0.001,42.916666666666664
2498,0.001,42.833333333333336
2499,0.001,42.75
2500,0.001,42.666666666666664
2501,0.001,42.583333333333336
2502,0.001,42.5
2503,0.001,42.416666666666664
2504,0.001,42.333333333333336
2505,0.001,42.25
2506,0.0,42.166666666666664
2507,3.7,42.083333333333336
2508,3.7,42.0
2509,3.7,41.916666666666664
2510,0.001,41.833333333333336
2511,0.001,41.75
2512,0.001,41.666666666666664
2513,0.001,41.583333333333336
2514,0.001,41.5
2515,0.001,41.416666666666664
2516,3.7,41.333333333333336
2517,3.7,41.25
2518,3.7,41.166666666666664
2519,3.7,41.083333333333336
2520,3.7,41.0
2521,3.7,40.88333333333333
2522,3.7,40.766666666666666
2523,3.7,40.65
2524,3.7,40.53333333333333
2525,3.7,40.416666666666664
2526,3.7,40.3
2527,3.7,40.18333333333333
2528,3.7,40.06666666666667
2529,3.7,39.95
2530,3.7,39.833333333333336
2531,3.7,39.71666666666667
2532,3.7,39.6
2533,3.7,39.483333333333334
2534,3.7,39.36666666666667
2535,3.7,39.25
2536,3.7,39.13333333333333
2537,3.7,39.016666666666666
2538,0.001,38.9
2539,7.4,38.78333333333333
2540,0.002,38.666666666666664
2541,0.002,38.55
2542,0.002,38.43333333333333
2543,3.701,38.31666666666666
2544,7.4,38.2
2545,7.4,38.083333333333336
2546,7.4,37.96666666666667
2547,7.4,37.85
2548,7.4,37.733333333333334
2549,3.701,37.61666666666667
2550,3.701,37.5
2551,0.002,37.38333333333333
2552,0.002,37.266666666666666
2553,0.002,37.15
2554,0.002,37.03333333333333
2555,0.002,36.916666666666664
2556,0.002,36.8
2557,0.002,36.68333333333334
2558,0.002,36.56666666666666
2559,0.002,36.45
2560,0.002,36.333333333333336
2561,0.002,36.21666666666667
2562,0.002,36.1
2563,0.002,35.983333333333334
2564,0.002,35.86666666666667
2565,0.002,35.75
2566,0.002,35.63333333333333
2567,0.002,35.516666666666666
2568,7.4,35.4
2569,7.4,35.28333333333333
2570,7.4,35.166666666666664
2571,3.701,35.05
2572,3.701,34.93333333333334
2573,7.4,34.81666666666666
2574,7.4,34.7
2575,7.4,34.583333333333336
2576,7.4,34.46666666666667
2577,7.4,34.35
2578,7.4,34.233333333333334
2579,7.4,34.11666666666667
2580,7.4,34.0
2581,7.4,33.85
2582,7.4,33.7
2583,7.4,33.55
2584,7.4,33.4
2585,7.4,33.25
2586,7.4,33.1
2587,7.4,32.95
2588,7.4,32.8
2589,7.4,32.65
2590,7.4,32.5
2591,7.4,32.35
2592,7.4,32.2
2593,7.4,32.05
2594,7.4,31.9
2595,7.4,31.75
2596,7.4,31.6
2597,7.4,31.45
2598,7.4,31.3
2599,7.4,31.15
2600,3.7,31.0
2601,3.7,30.85
2602,3.7,30.7
2603,3.7,30.55
2604,3.7,30.4
2605,0.001,30.25
2606,0.001,30.1
2607,0.001,29.95
2608,0.001,29.8
2609,7.4,29.65
2610,7.4,29.5
2611,7.4,29.35
2612,7.4,29.2
2613,7.4,29.05
2614,7.4,28.9
2615,7.4,28.75
2616,7.4,28.6
2617,7.4,28.45
2618,7.4,28.3
2619,7.4,28.15
2620,7.4,28.0
2621,7.4,27.85
2622,7.4,27.7
2623,7.4,27.55
2624,7.4,27.4
2625,7.4,27.25
2626,7.4,27.1
2627,7.4,26.95
2628,7.4,26.8
2629,7.4,26.65
2630,7.4,26.5
2631,7.4,26.35
2632,7.4,26.2
2633,7.4,26.05
2634,7.4,25.9
2635,7.4,25.75
2636,7.4,25.6
2637,7.4,25.450000000000003
2638,7.4,25.3
2639,7.4,25.15
2640,7.4,25.0
2641,7.4,24.933333333333334
2642,7.4,24.866666666666667
2643,7.4,24.8
2644,7.4,24.733333333333334
2645,7.4,24.666666666666668
2646,7.4,24.6
2647,7.4,24.533333333333335
2648,7.4,24.466666666666665
2649,7.4,24.4
2650,7.4,24.333333333333332
2651,7.4,24.266666666666666
2652,7.4,24.2
2653,7.4,24.133333333333333
2654,7.4,24.066666666666666
2655,7.4,24.0
2656,7.4,23.933333333333334
2657,7.4,23.866666666666667
2658,7.4,23.8
2659,7.4,23.733333333333334
2660,7.4,23.666666666666668
2661,7.4,23.6
2662,7.4,23.533333333333335
2663,7.4,23.46666666666667
2664,7.4,23.4
2665,7.4,23.333333333333332
2666,7.4,23.266666666666666
2667,7.4,23.2
2668,7.4,23.133333333333333
2669,7.4,23.066666666666666
2670,0.002,23.0
2671,0.002,22.933333333333334
2672,0.002,22.866666666666667
2673,0.002,22.8
2674,0.002,22.733333333333334
2675,0.002,22.666666666666668
2676,0.002,22.6
2677,0.002,22.53333333333333
2678,0.002,22.46666666666667
2679,0.002,22.4
2680,0.002,22.333333333333332
2681,0.002,22.266666666666666
2682,0.002,22.2
2683,0.002,22.133333333333333
2684,0.002,22.066666666666666
2685,0.002,22.0
2686,0.002,21.933333333333334
2687,0.002,21.866666666666667
2688,0.002,21.8
2689,0.002,21.733333333333334
2690,0.002,21.666666666666668
2691,0.002,21.6
2692,0.002,21.53333333333333
2693,0.002,21.46666666666667
2694,0.002,21.4
2695,0.002,21.333333333333332
2696,0.002,21.266666666666666
2697,0.002,21.2
2698,0.002,21.133333333333333
2699,0.002,21.066666666666666
2700,0.0,21.0
2701,0.0,20.8
2702,0.0,20.6
2703,0.0,20.4
2704,0.0,20.2
2705,0.0,20.0
2706,0.0,19.8
2707,0.0,19.6
2708,0.0,19.4
2709,0.0,19.2
2710,0.0,19.0
2711,0.0,18.8
2712,0.0,18.6
2713,0.0,18.4
2714,0.0,18.2
2715,0.0,18.0
2716,0.0,17.8
2717,0.0,17.6
2718,0.0,17.4
2719,0.0,17.2
2720,0.0,17.0
2721,0.0,16.8
2722,0.0,16.6
2723,0.0,16.4
2724,0.0,16.2
2725,0.0,16.0
2726,0.0,15.8
2727,0.0,15.6
2728,0.0,15.399999999999999
2729,0.0,15.2
2730,0.0,15.0
2731,0.0,14.8
2732,0.0,14.6
2733,0.0,14.399999999999999
2734,0.0,14.2
2735,0.0,14.0
2736,0.0,13.8
2737,0.0,13.6
2738,0.0,13.399999999999999
2739,0.0,13.2
2740,0.0,13.0
2741,0.0,12.799999999999999
2742,0.0,12.6
2743,0.0,12.4
2744,0.0,12.2
2745,0.0,12.0
2746,0.0,11.799999999999999
2747,0.0,11.6
2748,0.0,11.399999999999999
2749,0.0,11.2
2750,0.0,11.0
2751,0.0,10.799999999999999
2752,0.0,10.6
2753,0.0,10.399999999999999
2754,0.0,10.2
2755,0.0,10.0
2756,0.0,9.799999999999999
2757,0.0,9.6
2758,0.0,9.399999999999999
2759,0.0,9.2
2760,0.0,9.0
2761,0.0,8.966666666666667
2762,0.0,8.933333333333334
2763,0.0,8.9
2764,0.0,8.866666666666667
2765,0.0,8.833333333333334
2766,0.0,8.8
2767,0.0,8.766666666666667
2768,0.0,8.733333333333333
2769,0.0,8.7
2770,0.0,8.666666666666666
2771,0.0,8.633333333333333
2772,0.0,8.6
2773,0.0,8.566666666666666
2774,0.0,8.533333333333333
2775,0.0,8.5
2776,0.0,8.466666666666667
2777,0.0,8.433333333333334
2778,0.0,8.4
2779,0.0,8.366666666666667
2780,0.0,8.333333333333334
2781,0.0,8.3
2782,0.0,8.266666666666667
2783,0.0,8.233333333333334
2784,0.0,8.2
2785,0.0,8.166666666666666
2786,0.0,8.133333333333333
2787,0.0,8.1
2788,0.0,8.066666666666666
2789,0.0,8.033333333333333
2790,0.0,8.0
2791,0.0,7.966666666666667
2792,0.0,7.933333333333334
2793,0.0,7.9
2794,0.0,7.866666666666667
2795,0.0,7.833333333333333
2796,0.0,7.8
2797,0.0,7.766666666666667
2798,0.0,7.733333333333333
2799,0.0,7.7
2800,0.0,7.666666666666667
2801,0.0,7.633333333333333
2802,0.0,7.6
2803,0.0,7.566666666666666
2804,0.0,7.533333333333333
2805,0.0,7.5
2806,0.0,7.466666666666667
2807,0.0,7.433333333333334
2808,0.0,7.4
2809,0.0,7.366666666666667
2810,0.0,7.333333333333333
2811,0.0,7.3
2812,0.0,7.266666666666667
2813,0.0,7.233333333333333
2814,0.0,7.2
2815,0.0,7.166666666666667
2816,0.0,7.133333333333333
2817,0.0,7.1
2818,0.0,7.066666666666666
2819,0.0,7.033333333333333
2820,0.0,7.0
2821,0.0,6.883333333333334
2822,0.0,6.766666666666667
2823,0.0,6.65
2824,0.0,6.533333333333333
2825,0.0,6.416666666666667
2826,0.0,6.3
2827,0.0,6.183333333333334
2828,0.0,6.066666666666666
2829,0.0,5.95
2830,0.0,5.833333333333333
2831,0.0,5.716666666666667
2832,0.0,5.6
2833,0.0,5.483333333333333
2834,0.0,5.366666666666667
2835,0.0,5.25
2836,0.0,5.133333333333333
2837,0.0,5.016666666666667
2838,0.0,4.9
2839,0.0,4.783333333333333
2840,0.0,4.666666666666666
2841,0.0,4.55
2842,0.0,4.433333333333334
2843,0.0,4.316666666666666
2844,0.0,4.2
2845,0.0,4.083333333333334
2846,0.0,3.966666666666667
2847,0.0,3.85
2848,0.0,3.7333333333333334
2849,0.0,3.6166666666666667
2850,0.0,3.5
2851,0.0,3.3833333333333333
2852,0.0,3.2666666666666666
2853,0.0,3.15
2854,0.0,3.033333333333333
2855,0.0,2.916666666666667
2856,0.0,2.8
2857,0.0,2.6833333333333336
2858,0.0,2.5666666666666664
2859,0.0,2.45
2860,0.0,2.333333333333333
2861,0.0,2.216666666666667
2862,0.0,2.0999999999999996
2863,0.0,1.9833333333333334
2864,0.0,1.8666666666666663
2865,0.0,1.75
2866,0.0,1.6333333333333329
2867,0.0,1.5166666666666666
2868,0.0,1.4000000000000004
2869,0.0,1.2833333333333332
2870,0.0,1.166666666666667
2871,0.0,1.0499999999999998
2872,0.0,0.9333333333333336
2873,0.0,0.8166666666666664
2874,0.0,0.7000000000000002
2875,0.0,0.583333333333333
2876,0.0,0.4666666666666668
2877,0.0,0.34999999999999964
2878,0.0,0.2333333333333334
2879,0.0,0.11666666666666625
2880,0.0,0.0
2881,0.0,0.0
2882,0.0,0.0
2883,0.0,0.0
2884,0.0,0.0
2885,0.0,0.0
2886,0.0,0.0
2887,0.0,0.0
2888,0.0,0.0
2889,0.0,0.0
2890,0.0,0.0
2891,0.0,0.0
2892,0.0,0.0
2893,0.0,0.0
2894,0.0,0.0
2895,0.0,0.0
2896,0.0,0.0
2897,0.0,0.0
2898,0.0,0.0
2899,0.0,0.0
2900,0.0,0.0
2901,0.0,0.0
2902,0.0,0.0
2903,0.0,0.0
2904,0.0,0.0
2905,0.0,0.0
2906,0.0,0.0
2907,0.0,0.0
2908,0.0,0.0
2909,0.0,0.0
2910,0.0,0.0
2911,0.0,0.0
2912,0.0,0.0
2913,0.0,0.0
2914,0.0,0.0
2915,0.0,0.0
2916,0.0,0.0
2917,0.0,0.0
2918,0.0,0.0
2919,0.0,0.0
2920,0.0,0.0
2921,0.0,0.0
2922,0.0,0.0
2923,0.0,0.0
2924,0.0,0.0
2925,0.0,0.0
2926,0.0,0.0
2927,0.0,0.0
2928,0.0,0.0
2929,0.0,0.0
2930,0.0,0.0
2931,0.0,0.0
2932,0.0,0.0
2933,0.0,0.0
2934,0.0,0.0
2935,0.0,0.0
2936,0.0,0.0
2937,0.0,0.0
2938,0.0,0.0
2939,0.0,0.0
2940,0.0,0.0
2941,0.0,-0.08333333333333333
2942,0.0,-0.16666666666666666
2943,0.0,-0.25
2944,0.0,-0.3333333333333333
2945,0.0,-0.41666666666666663
2946,0.0,-0.5
2947,0.0,-0.5833333333333333
2948,0.0,-0.6666666666666666
2949,0.0,-0.75
2950,0.0,-0.8333333333333333
2951,0.0,-0.9166666666666666
2952,0.0,-1.0
2953,0.0,-1.0833333333333333
2954,0.0,-1.1666666666666665
2955,0.0,-1.25
2956,0.0,-1.3333333333333333
2957,0.0,-1.4166666666666665
2958,0.0,-1.5
2959,0.0,-1.5833333333333333
2960,0.0,-1.6666666666666665
2961,0.0,-1.75
2962,0.0,-1.8333333333333333
2963,0.0,-1.9166666666666665
2964,0.0,-2.0
2965,0.0,-2.083333333333333
2966,0.0,-2.1666666666666665
2967,0.0,-2.25
2968,0.0,-2.333333333333333
2969,0.0,-2.4166666666666665
2970,0.0,-2.5
2971,0.0,-2.583333333333333
2972,0.0,-2.6666666666666665
2973,0.0,-2.75
2974,0.0,-2.833333333333333
2975,0.0,-2.9166666666666665
2976,0.0,-3.0
2977,0.0,-3.083333333333333
2978,0.0,-3.1666666666666665
2979,0.0,-3.25
2980,0.0,-3.333333333333333
2981,0.0,-3.4166666666666665
2982,0.0,-3.5
2983,0.0,-3.583333333333333
2984,0.0,-3.6666666666666665
2985,0.0,-3.75
2986,0.0,-3.833333333333333
2987,0.0,-3.9166666666666665
2988,0.0,-4.0
2989,0.0,-4.083333333333333
2990,0.0,-4.166666666666666
2991,0.0,-4.25
2992,0.0,-4.333333333333333
2993,0.0,-4.416666666666666
2994,0.0,-4.5
2995,0.0,-4.583333333333333
2996,0.0,-4.666666666666666
2997,0.0,-4.75
2998,0.0,-4.833333333333333
2999,0.0,-4.916666666666666
3000,0.0,-5.0
3001,0.0,-5.066666666666666
3002,0.0,-5.133333333333334
3003,0.0,-5.2
3004,0.0,-5.266666666666667
3005,0.0,-5.333333333333333
3006,0.0,-5.4
3007,0.0,-5.466666666666667
3008,0.0,-5.533333333333333
3009,0.0,-5.6
3010,0.0,-5.666666666666667
3011,0.0,-5.733333333333333
3012,0.0,-5.8
3013,0.0,-5.866666666666667
3014,0.0,-5.933333333333334
3015,0.0,-6.0
3016,0.0,-6.066666666666666
3017,0.0,-6.133333333333333
3018,0.0,-6.2
3019,0.0,-6.266666666666667
3020,0.0,-6.333333333333333
3021,0.0,-6.4
3022,0.0,-6.466666666666667
3023,0.0,-6.533333333333333
3024,0.0,-6.6
3025,0.0,-6.666666666666667
3026,0.0,-6.733333333333333
3027,0.0,-6.8
3028,0.0,-6.866666666666667
3029,0.0,-6.933333333333334
3030,0.0,-7.0
3031,0.0,-7.066666666666666
3032,0.0,-7.133333333333333
3033,0.0,-7.2
3034,0.0,-7.266666666666667
3035,0.0,-7.333333333333334
3036,0.0,-7.4
3037,0.0,-7.466666666666667
3038,0.0,-7.533333333333333
3039,0.0,-7.6
3040,0.0,-7.666666666666666
3041,0.0,-7.733333333333333
3042,0.0,-7.8
3043,0.0,-7.866666666666667
3044,0.0,-7.933333333333334
3045,0.0,-8.0
3046,0.0,-8.066666666666666
3047,0.0,-8.133333333333333
3048,0.0,-8.2
3049,0.0,-8.266666666666666
3050,0.0,-8.333333333333334
3051,0.0,-8.4
3052,0.0,-8.466666666666667
3053,0.0,-8.533333333333333
3054,0.0,-8.6
3055,0.0,-8.666666666666666
3056,0.0,-8.733333333333334
3057,0.0,-8.8
3058,0.0,-8.866666666666667
3059,0.0,-8.933333333333334
3060,0.0,-9.0
3061,0.0,-8.916666666666666
3062,0.0,-8.833333333333334
3063,0.0,-8.75
3064,0.0,-8.666666666666666
3065,0.0,-8.583333333333334
3066,0.0,-8.5
3067,0.0,-8.416666666666666
3068,0.0,-8.333333333333334
3069,0.0,-8.25
3070,0.0,-8.166666666666666
3071,0.0,-8.083333333333334
3072,0.0,-8.0
3073,0.0,-7.916666666666667
3074,0.0,-7.833333333333334
3075,0.0,-7.75
3076,0.0,-7.666666666666667
3077,0.0,-7.583333333333334
3078,0.0,-7.5
3079,0.0,-7.416666666666667
3080,0.0,-7.333333333333334
3081,0.0,-7.25
3082,0.0,-7.166666666666667
3083,0.0,-7.083333333333334
3084,0.0,-7.0
3085,0.0,-6.916666666666667
3086,0.0,-6.833333333333334
3087,0.0,-6.75
3088,0.0,-6.666666666666667
3089,0.0,-6.583333333333334
3090,0.0,-6.5
3091,0.0,-6.416666666666667
3092,0.0,-6.333333333333334
3093,0.0,-6.25
3094,0.0,-6.166666666666667
3095,0.0,-6.083333333333334
3096,0.0,-6.0
3097,0.0,-5.916666666666667
3098,0.0,-5.833333333333334
3099,0.0,-5.75
3100,0.0,-5.666666666666667
3101,0.0,-5.583333333333334
3102,0.0,-5.5
3103,0.0,-5.416666666666667
3104,0.0,-5.333333333333334
3105,0.0,-5.25
3106,0.0,-5.166666666666667
3107,0.0,-5.083333333333334
3108,0.0,-5.0
3109,0.0,-4.916666666666667
3110,0.0,-4.833333333333334
3111,0.0,-4.75
3112,0.0,-4.666666666666667
3113,0.0,-4.583333333333334
3114,0.0,-4.5
3115,0.0,-4.416666666666667
3116,0.0,-4.333333333333334
3117,0.0,-4.25
3118,0.0,-4.166666666666667
3119,0.0,-4.083333333333334
3120,0.0,-4.0
3121,0.0,-3.8
3122,0.0,-3.6
3123,0.0,-3.4
3124,0.0,-3.2
3125,0.0,-3.0
3126,0.0,-2.8
3127,0.0,-2.5999999999999996
3128,0.0,-2.4
3129,0.0,-2.2
3130,0.0,-2.0
3131,0.0,-1.7999999999999998
3132,0.0,-1.5999999999999996
3133,0.0,-1.4
3134,0.0,-1.1999999999999997
3135,0.0,-1.0
3136,0.0,-0.7999999999999998
3137,0.0,-0.5999999999999996
3138,0.0,-0.3999999999999999
3139,0.0,-0.19999999999999973
3140,0.0,0.0
3141,0.0,0.20000000000000018
3142,0.0,0.40000000000000036
3143,0.0,0.6000000000000005
3144,0.0,0.8000000000000007
3145,0.0,1.0
3146,0.0,1.2000000000000002
3147,0.0,1.4000000000000004
3148,0.0,1.6000000000000005
3149,0.0,1.8000000000000007
3150,0.0,2.0
3151,0.0,2.2
3152,0.0,2.4000000000000004
3153,0.0,2.6000000000000005
3154,0.0,2.8000000000000007
3155,0.0,3.0
3156,0.0,3.2
3157,0.0,3.4000000000000004
3158,0.0,3.6000000000000005
3159,0.0,3.8000000000000007
3160,0.0,4.0
3161,0.0,4.200000000000001
3162,0.0,4.4
3163,0.0,4.6
3164,0.0,4.800000000000001
3165,0.0,5.0
3166,0.0,5.200000000000001
3167,0.0,5.4
3168,0.0,5.600000000000001
3169,0.0,5.800000000000001
3170,0.0,6.0
3171,0.0,6.200000000000001
3172,0.0,6.4
3173,0.0,6.600000000000001
3174,0.0,6.800000000000001
3175,0.0,7.0
3176,0.0,7.200000000000001
3177,0.0,7.4
3178,0.0,7.600000000000001
3179,0.0,7.800000000000001
3180,0.0,8.0
3181,0.0,8.05
3182,0.0,8.1
3183,0.0,8.15
3184,0.0,8.2
3185,0.0,8.25
3186,0.0,8.3
3187,0.0,8.35
3188,0.0,8.4
3189,0.0,8.45
3190,0.0,8.5
3191,0.0,8.55
3192,0.0,8.6
3193,0.0,8.65
3194,0.0,8.7
3195,0.0,8.75
3196,0.0,8.8
3197,0.0,8.85
3198,0.0,8.9
3199,0.0,8.95
3200,0.0,9.0
3201,0.0,9.05
3202,0.0,9.1
3203,0.0,9.15
3204,0.0,9.2
3205,0.0,9.25
3206,0.0,9.3
3207,0.0,9.35
3208,0.0,9.4
3209,0.0,9.45
3210,0.0,9.5
3211,0.0,9.55
3212,0.0,9.6
3213,0.0,9.65
3214,0.0,9.7
3215,0.0,9.75
3216,0.0,9.8
3217,0.0,9.85
3218,0.0,9.9
3219,0.0,9.95
3220,0.0,10.0
3221,0.0,10.05
3222,0.0,10.1
3223,0.0,10.15
3224,0.0,10.2
3225,0.0,10.25
3226,0.0,10.3
3227,0.0,10.35
3228,0.0,10.4
3229,0.0,10.45
3230,0.0,10.5
3231,0.0,10.55
3232,0.0,10.6
3233,0.0,10.65
3234,0.0,10.7
3235,0.0,10.75
3236,0.0,10.8
3237,0.0,10.85
3238,0.0,10.9
3239,0.0,10.95
3240,0.0,11.0
3241,0.0,11.033333333333333
3242,0.0,11.066666666666666
3243,0.0,11.1
3244,0.0,11.133333333333333
3245,0.0,11.166666666666666
3246,0.0,11.2
3247,0.0,11.233333333333333
3248,0.0,11.266666666666667
3249,0.0,11.3
3250,0.0,11.333333333333334
3251,0.0,11.366666666666667
3252,0.0,11.4
3253,0.0,11.433333333333334
3254,0.0,11.466666666666667
3255,0.0,11.5
3256,0.0,11.533333333333333
3257,0.0,11.566666666666666
3258,0.0,11.6
3259,0.0,11.633333333333333
3260,0.0,11.666666666666666
3261,0.0,11.7
3262,0.0,11.733333333333333
3263,0.0,11.766666666666666
3264,0.0,11.8
3265,0.0,11.833333333333334
3266,0.0,11.866666666666667
3267,0.0,11.9
3268,0.0,11.933333333333334
3269,0.0,11.966666666666667
3270,0.0,12.0
3271,0.0,12.033333333333333
3272,0.0,12.066666666666666
3273,0.0,12.1
3274,0.0,12.133333333333333
3275,0.0,12.166666666666666
3276,0.0,12.2
3277,0.0,12.233333333333334
3278,0.0,12.266666666666666
3279,0.0,12.3
3280,0.0,12.333333333333334
3281,0.0,12.366666666666667
3282,0.0,12.4
3283,0.0,12.433333333333334
3284,0.0,12.466666666666667
3285,0.0,12.5
3286,0.0,12.533333333333333
3287,0.0,12.566666666666666
3288,0.0,12.6
3289,0.0,12.633333333333333
3290,0.0,12.666666666666666
3291,0.0,12.7
3292,0.0,12.733333333333334
3293,0.0,12.766666666666666
3294,0.0,12.8
3295,0.0,12.833333333333334
3296,0.0,12.866666666666667
3297,0.0,12.9
3298,0.0,12.933333333333334
3299,0.0,12.966666666666667
3300,0.0,13.0
3301,0.0,13.0
3302,0.0,13.0
3303,0.0,13.0
3304,0.0,13.0
3305,0.0,13.0
3306,0.0,13.0
3307,0.0,13.0
3308,0.0,13.0
3309,0.0,13.0
3310,0.0,13.0
3311,0.0,13.0
3312,0.0,13.0
3313,0.0,13.0
3314,0.0,13.0
3315,0.0,13.0
3316,0.0,13.0
3317,0.0,13.0
3318,0.0,13.0
3319,0.0,13.0
3320,0.0,13.0
3321,0.0,13.0
3322,0.0,13.0
3323,0.0,13.0
3324,0.0,13.0
3325,0.0,13.0
3326,0.0,13.0
3327,0.0,13.0
3328,0.0,13.0
3329,0.0,13.0
3330,0.0,13.0
3331,0.0,13.0
