Time,"LP_latitude, longitude136",lp_total_load_kW,trafo_preload_kW,lp_occupancy,storage_lp,storage_soc,trafo_loading_kW
2018-01-01 00:00:00,0.0,0.0,83.339,0.0,2.5,0.5083333833333332,85.839
2018-01-01 00:01:00,0.0,0.0,83.19839999999999,0.0,2.5,0.5166667658333282,85.69839999999999
2018-01-01 00:02:00,0.0,0.0,83.0578,0.0,2.5,0.5250001474999848,85.5578
2018-01-01 00:03:00,0.0,0.0,82.91720000000001,0.0,2.5,0.5333335283333034,85.41720000000001
2018-01-01 00:04:00,0.0,0.0,82.7766,0.0,2.5,0.5416669083332838,85.2766
2018-01-01 00:05:00,0.0,0.0,82.636,0.0,2.5,0.5500002874999262,85.136
2018-01-01 00:06:00,0.0,0.0,82.4954,0.0,2.5,0.5583336658332307,84.9954
2018-01-01 00:07:00,0.0,0.0,82.35480000000001,0.0,2.5,0.5666670433331975,84.85480000000001
2018-01-01 00:08:00,0.0,0.0,82.2142,0.0,2.5,0.5750004199998264,84.7142
2018-01-01 00:09:00,0.0,0.0,82.0736,0.0,2.5,0.5833337958331177,84.5736
2018-01-01 00:10:00,0.0,0.0,81.933,0.0,2.5,0.5916671708330714,84.433
2018-01-01 00:11:00,0.0,0.0,82.09660000000001,0.0,2.5,0.6000005449996876,84.59660000000001
2018-01-01 00:12:00,0.0,0.0,82.26020000000001,0.0,2.5,0.6083339183329664,84.76020000000001
2018-01-01 00:13:00,0.0,0.0,82.4238,0.0,2.5,0.6166672908329078,84.9238
2018-01-01 00:14:00,0.0,0.0,82.5874,0.0,2.5,0.625000662499512,85.0874
2018-01-01 00:15:00,0.0,0.0,82.751,0.0,2.5,0.633334033332779,85.251
2018-01-01 00:16:00,0.0,0.0,82.91460000000001,0.0,2.5,0.641667403332709,85.41460000000001
2018-01-01 00:17:00,0.0,0.0,83.07820000000001,0.0,2.5,0.650000772499302,85.57820000000001
2018-01-01 00:18:00,0.0,0.0,83.2418,0.0,2.5,0.658334140832558,85.7418
2018-01-01 00:19:00,0.0,0.0,83.4054,0.0,2.5,0.6666675083324772,85.9054
2018-01-01 00:20:00,0.0,0.0,83.569,0.0,2.5,0.6750008749990597,86.069
2018-01-01 00:21:00,0.0,0.0,83.38250000000001,0.0,2.5,0.6833342408323054,85.88250000000001
2018-01-01 00:22:00,0.0,0.0,83.196,0.0,2.5,0.6916676058322146,85.696
2018-01-01 00:23:00,0.0,0.0,83.0095,0.0,2.5,0.7000009699987874,85.5095
2018-01-01 00:24:00,0.0,0.0,82.823,0.0,2.5,0.7083343333320237,85.323
2018-01-01 00:25:00,0.0,0.0,82.6365,0.0,2.5,0.7166676958319236,85.1365
2018-01-01 00:26:00,0.0,0.0,82.45,0.0,2.5,0.7250010574984873,84.95
2018-01-01 00:27:00,0.0,0.0,82.2635,0.0,2.5,0.7333344183317149,84.7635
2018-01-01 00:28:00,0.0,0.0,82.077,0.0,2.5,0.7416677783316064,84.577
2018-01-01 00:29:00,0.0,0.0,81.89049999999999,0.0,2.5,0.7500011374981619,84.39049999999999
2018-01-01 00:30:00,0.0,0.0,81.704,0.0,2.5,0.7583344958313815,84.204
2018-01-01 00:31:00,0.0,0.0,81.7705,0.0,2.5,0.7666678533312651,84.2705
2018-01-01 00:32:00,0.0,0.0,81.83699999999999,0.0,2.5,0.7750012099978131,84.33699999999999
2018-01-01 00:33:00,0.0,0.0,81.9035,0.0,2.5,0.7833345658310253,84.4035
2018-01-01 00:34:00,0.0,0.0,81.97,0.0,2.5,0.7916679208309021,84.47
