,Uncontrolled,"First Come, First Served",Discrimintation Free,With Battery,Cost optimized,Uncontrolledtrafo_load,"First Come, First Servedtrafo_load",Discrimintation Freetrafo_load,With Batterytrafo_load,Cost optimizedtrafo_load,Preload,Energy_price_(Euro/MWh),CO2e(kg/kWh)
403,0.0,0.0,0.0,0.0,0.0,31.637200000000004,31.637200000000004,31.637200000000004,31.637200000085457,31.637200000000004,31.637200000000004,143.89793333333333,0.9
404,0.0,0.0,0.0,0.0,0.0,31.443600000000004,31.443600000000004,31.443600000000004,31.443600000080107,31.443600000000004,31.443600000000004,143.98126666666664,0.9
405,0.0,0.0,0.0,0.0,0.0,31.25,31.25,31.25,31.25000000007509,31.25,31.25,144.06459999999998,0.9
406,0.0,0.0,0.0,0.0,0.0,31.0564,31.0564,31.0564,31.05640000007039,31.0564,31.0564,144.14793333333333,0.9
407,0.0,0.0,0.0,0.0,0.0,30.8628,30.8628,30.8628,30.862800000065985,30.8628,30.8628,144.23126666666664,0.9
408,0.0,0.0,0.0,0.0,0.0,30.6692,30.6692,30.6692,30.669200000061856,30.6692,30.6692,144.31459999999998,0.9
409,0.0,0.0,0.0,0.0,0.0,30.4756,30.4756,30.4756,30.47560000005798,30.4756,30.4756,144.39793333333333,0.9
410,0.0,0.0,0.0,0.0,0.0,30.282,30.282,30.282,30.28200000005435,30.282,30.282,144.48126666666664,0.9
411,0.0,0.0,0.0,0.0,0.0,30.5211,30.5211,30.5211,30.521100000050946,30.5211,30.5211,144.56459999999998,0.9
412,0.0,0.0,0.0,0.0,0.0,30.7602,30.7602,30.7602,30.76020000004776,30.7602,30.7602,144.64793333333333,0.9
413,0.0,0.0,0.0,0.0,0.0,30.9993,30.9993,30.9993,30.99930000004477,30.9993,30.9993,144.73126666666664,0.9
414,0.0,0.0,0.0,0.0,0.0,31.238400000000002,31.238400000000002,31.238400000000002,31.23840000004197,31.238400000000002,31.238400000000002,144.81459999999998,0.9
415,0.0,0.0,0.0,0.0,0.0,31.4775,31.4775,31.4775,31.477500000039342,31.4775,31.4775,144.89793333333333,0.9
416,0.0,0.0,0.0,0.0,0.0,31.7166,31.7166,31.7166,31.71660000003688,31.7166,31.7166,144.98126666666664,0.9
417,0.0,0.0,0.0,0.0,0.0,31.9557,31.9557,31.9557,31.95570000003457,31.9557,31.9557,145.06459999999998,0.9
418,0.0,0.0,0.0,0.0,0.0,32.1948,32.1948,32.1948,32.19480000003241,32.1948,32.1948,145.14793333333333,0.9
419,0.0,0.0,0.0,0.0,0.0,32.4339,32.4339,32.4339,32.433900000030384,32.4339,32.4339,145.23126666666664,0.9
420,0.0,0.0,0.0,0.0,0.0,32.673,32.673,32.673,32.67300000002848,32.673,32.673,145.31459999999998,0.9
421,0.0,0.0,0.0,0.0,0.0,33.0818,33.0818,33.0818,33.081800000026696,33.0818,33.0818,145.39793333333333,0.9
422,0.0,0.0,0.0,0.0,0.0,33.4906,33.4906,33.4906,33.490600000025026,33.4906,33.4906,145.48126666666664,0.9
423,0.0,0.0,0.0,0.0,0.0,33.8994,33.8994,33.8994,33.899400000023455,33.8994,33.8994,145.56459999999998,0.9
424,0.0,0.0,0.0,0.0,0.0,34.3082,34.3082,34.3082,34.308200000021984,34.3082,34.3082,145.64793333333333,0.9
425,0.0,0.0,0.0,0.0,0.0,34.717,34.717,34.717,34.71700000002061,34.717,34.717,145.73126666666664,0.9
426,0.0,0.0,0.0,0.0,0.0,35.125800000000005,35.125800000000005,35.125800000000005,35.125800000019325,35.125800000000005,35.125800000000005,145.81459999999998,0.9
427,0.0,0.0,0.0,0.0,0.0,35.534600000000005,35.534600000000005,35.534600000000005,35.534600000018116,35.534600000000005,35.534600000000005,145.89793333333333,0.9
428,0.0,0.0,0.0,0.0,0.0,35.943400000000004,35.943400000000004,35.943400000000004,35.943400000016986,35.943400000000004,35.943400000000004,145.98126666666664,0.9
429,0.0,0.0,0.0,0.0,0.0,36.3522,36.3522,36.3522,36.35220000001592,36.3522,36.3522,146.06459999999998,0.9
430,0.0,0.0,0.0,0.0,0.0,36.761,36.761,36.761,36.76100000001492,36.761,36.761,146.14793333333333,0.9
431,0.0,0.0,0.0,0.0,0.0,36.5054,36.5054,36.5054,36.505400000013985,36.5054,36.5054,146.23126666666664,0.9
432,0.0,0.0,0.0,0.0,0.0,36.2498,36.2498,36.2498,36.24980000001311,36.2498,36.2498,146.31459999999998,0.9
433,0.0,0.0,0.0,0.0,0.0,35.9942,35.9942,35.9942,35.99420000001229,35.9942,35.9942,146.39793333333333,0.9
434,0.0,0.0,0.0,0.0,0.0,35.7386,35.7386,35.7386,35.738600000011516,35.7386,35.7386,146.48126666666664,0.9
435,0.0,0.0,0.0,0.0,0.0,35.483000000000004,35.483000000000004,35.483000000000004,35.483000000010804,35.483000000000004,35.483000000000004,146.56459999999998,0.9
436,0.0,0.0,0.0,0.0,0.0,35.2274,35.2274,35.2274,35.22740000001012,35.2274,35.2274,146.64793333333333,0.9
437,0.0,0.0,0.0,0.0,0.0,34.9718,34.9718,34.9718,34.97180000000949,34.9718,34.9718,146.73126666666664,0.9
438,0.0,0.0,0.0,0.0,0.0,34.7162,34.7162,34.7162,34.7162000000089,34.7162,34.7162,146.81459999999998,0.9
439,0.0,0.0,0.0,0.0,0.0,34.4606,34.4606,34.4606,34.460600000008334,34.4606,34.4606,146.89793333333333,0.9
440,0.0,0.0,0.0,0.0,0.0,34.205,34.205,34.205,34.205000000007814,34.205,34.205,146.98126666666664,0.9
441,0.0,0.0,0.0,0.0,0.0,34.294,34.294,34.294,34.29400000000732,34.294,34.294,147.06459999999998,0.9
442,0.0,0.0,0.0,0.0,0.0,34.382999999999996,34.382999999999996,34.382999999999996,34.38300000000687,34.382999999999996,34.382999999999996,147.14793333333333,0.9
443,0.0,0.0,0.0,0.0,0.0,34.472,34.472,34.472,34.47200000000644,34.472,34.472,147.23126666666664,0.9
444,0.0,0.0,0.0,0.0,0.0,34.561,34.561,34.561,34.56100000000603,34.561,34.561,147.31459999999998,0.9
445,0.0,0.0,0.0,0.0,0.0,34.65,34.65,34.65,34.650000000005654,34.65,34.65,147.39793333333333,0.9
446,0.0,0.0,0.0,0.0,0.0,34.739,34.739,34.739,34.739000000005305,34.739,34.739,147.48126666666664,0.9
447,0.0,0.0,0.0,0.0,0.0,34.827999999999996,34.827999999999996,34.827999999999996,34.82800000000497,34.827999999999996,34.827999999999996,147.56459999999998,0.9
448,0.0,0.0,0.0,0.0,0.0,34.917,34.917,34.917,34.91700000000466,34.917,34.917,147.64793333333333,0.9
449,0.0,0.0,0.0,0.0,0.0,35.006,35.006,35.006,35.00600000000437,35.006,35.006,147.73126666666664,0.9
450,0.0,0.0,0.0,0.0,0.0,35.095,35.095,35.095,35.0950000000041,35.095,35.095,147.81459999999998,0.9
451,0.0,0.0,0.0,0.0,0.0,35.3378,35.3378,35.3378,35.337800000003845,35.3378,35.3378,147.89793333333333,0.9
452,0.0,0.0,0.0,0.0,0.0,35.5806,35.5806,35.5806,35.5806000000036,35.5806,35.5806,147.98126666666664,0.9
453,0.0,0.0,0.0,0.0,0.0,35.8234,35.8234,35.8234,35.823400000003375,35.8234,35.8234,148.06459999999998,0.9
454,0.0,0.0,0.0,0.0,0.0,36.0662,36.0662,36.0662,36.066200000003164,36.0662,36.0662,148.14793333333333,0.9
455,0.0,0.0,0.0,0.0,0.0,36.309,36.309,36.309,36.30900000000297,36.309,36.309,148.23126666666664,0.9
456,0.0,0.0,0.0,0.0,0.0,36.5518,36.5518,36.5518,36.55180000000278,36.5518,36.5518,148.31459999999998,0.9
457,0.0,0.0,0.0,0.0,0.0,36.7946,36.7946,36.7946,36.79460000000261,36.7946,36.7946,148.39793333333333,0.9
458,0.0,0.0,0.0,0.0,0.0,37.037400000000005,37.037400000000005,37.037400000000005,37.03740000000245,37.037400000000005,37.037400000000005,148.48126666666664,0.9
459,0.0,0.0,0.0,0.0,0.0,37.2802,37.2802,37.2802,37.280200000002296,37.2802,37.2802,148.56459999999998,0.9
460,0.0,0.0,0.0,0.0,0.0,37.523,37.523,37.523,37.52300000000215,37.523,37.523,148.64793333333333,0.9
461,0.0,0.0,0.0,0.0,0.0,37.8712,37.8712,37.8712,37.87120000000202,37.8712,37.8712,148.73126666666664,0.9
462,0.0,0.0,0.0,0.0,0.0,38.2194,38.2194,38.2194,38.21940000000189,38.2194,38.2194,148.81459999999998,0.9
463,0.0,0.0,0.0,0.0,0.0,38.567600000000006,38.567600000000006,38.567600000000006,38.567600000001775,38.567600000000006,38.567600000000006,148.89793333333333,0.9
464,0.0,0.0,0.0,0.0,0.0,38.915800000000004,38.915800000000004,38.915800000000004,38.91580000000167,38.915800000000004,38.915800000000004,148.98126666666664,0.9
465,0.0,0.0,0.0,0.0,0.0,39.264,39.264,39.264,39.26400000000156,39.264,39.264,149.06459999999998,0.9
466,0.0,0.0,0.0,0.0,0.0,39.6122,39.6122,39.6122,39.612200000001465,39.6122,39.6122,149.14793333333333,0.9
467,0.0,0.0,0.0,0.0,0.0,39.9604,39.9604,39.9604,39.96040000000137,39.9604,39.9604,149.23126666666664,0.9
468,0.0,0.0,0.0,0.0,0.0,40.308600000000006,40.308600000000006,40.308600000000006,40.30860000000129,40.308600000000006,40.308600000000006,149.31459999999998,0.9
469,0.0,0.0,0.0,0.0,0.0,40.656800000000004,40.656800000000004,40.656800000000004,40.65680000000121,40.656800000000004,40.656800000000004,149.39793333333333,0.9
470,0.0,0.0,0.0,0.0,0.0,41.005,41.005,41.005,41.00500000000113,41.005,41.005,149.48126666666664,0.9
471,0.0,0.0,0.0,0.0,0.0,41.345400000000005,41.345400000000005,41.345400000000005,41.345400000001064,41.345400000000005,41.345400000000005,149.56459999999998,0.9
472,0.0,0.0,0.0,0.0,0.0,41.6858,41.6858,41.6858,41.685800000000995,41.6858,41.6858,149.64793333333333,0.9
473,0.0,0.0,0.0,0.0,0.0,42.0262,42.0262,42.0262,42.026200000000934,42.0262,42.0262,149.73126666666664,0.9
474,0.0,0.0,0.0,0.0,0.0,42.3666,42.3666,42.3666,42.36660000000087,42.3666,42.3666,149.81459999999998,0.9
475,0.0,0.0,0.0,0.0,0.0,42.707,42.707,42.707,42.70700000000082,42.707,42.707,149.89793333333333,0.9
476,0.0,0.0,0.0,0.0,0.0,43.0474,43.0474,43.0474,43.04740000000077,43.0474,43.0474,149.98126666666664,0.9
477,0.0,0.0,0.0,0.0,0.0,43.3878,43.3878,43.3878,43.38780000000072,43.3878,43.3878,150.06459999999998,0.9
478,0.0,0.0,0.0,0.0,0.0,43.7282,43.7282,43.7282,43.728200000000676,43.7282,43.7282,150.14793333333333,0.9
479,0.0,0.0,0.0,0.0,0.0,44.068599999999996,44.068599999999996,44.068599999999996,44.06860000000063,44.068599999999996,44.068599999999996,150.23126666666664,0.9
480,0.0,0.0,0.0,0.0,0.0,44.409,44.409,44.409,44.40900000000059,44.409,44.409,150.31459999999998,0.9
481,0.0,0.0,0.0,0.0,0.0,44.4166,44.4166,44.4166,44.41660000000056,44.4166,44.4166,150.38126666666665,0.8971666666666667
482,0.0,0.0,0.0,0.0,0.0,44.4242,44.4242,44.4242,44.424200000000525,44.4242,44.4242,150.4479333333333,0.8943333333333333
483,0.0,0.0,0.0,0.0,0.0,44.431799999999996,44.431799999999996,44.431799999999996,44.431800000000486,44.431799999999996,44.431799999999996,150.51459999999997,0.8915000000000001
484,0.0,0.0,0.0,0.0,0.0,44.4394,44.4394,44.4394,44.43940000000046,44.4394,44.4394,150.58126666666666,0.8886666666666667
485,0.0,0.0,0.0,0.0,0.0,44.447,44.447,44.447,44.44700000000043,44.447,44.447,150.64793333333333,0.8858333333333334
486,0.0,0.0,0.0,0.0,0.0,44.4546,44.4546,44.4546,44.454600000000404,44.4546,44.4546,150.7146,0.883
487,0.0,0.0,0.0,0.0,0.0,44.462199999999996,44.462199999999996,44.462199999999996,44.46220000000037,44.462199999999996,44.462199999999996,150.78126666666665,0.8801666666666667
488,0.0,0.0,0.0,0.0,0.0,44.4698,44.4698,44.4698,44.469800000000355,44.4698,44.4698,150.84793333333332,0.8773333333333333
489,0.0,0.0,0.0,0.0,0.0,44.4774,44.4774,44.4774,44.47740000000033,44.4774,44.4774,150.91459999999998,0.8745
490,0.0,0.0,0.0,0.0,0.0,44.485,44.485,44.485,44.48500000000031,44.485,44.485,150.98126666666664,0.8716666666666667
491,0.0,0.0,0.0,0.0,0.0,44.5775,44.5775,44.5775,44.57750000000029,44.5775,44.5775,151.0479333333333,0.8688333333333333
492,0.0,0.0,0.0,0.0,0.0,44.67,44.67,44.67,44.67000000000027,44.67,44.67,151.1146,0.866
493,0.0,0.0,0.0,0.0,0.0,44.762499999999996,44.762499999999996,44.762499999999996,44.76250000000025,44.762499999999996,44.762499999999996,151.18126666666666,0.8631666666666666
494,0.0,0.0,0.0,0.0,0.0,44.855,44.855,44.855,44.85500000000024,44.855,44.855,151.24793333333332,0.8603333333333334
495,0.0,0.0,0.0,0.0,0.0,44.9475,44.9475,44.9475,44.947500000000225,44.9475,44.9475,151.31459999999998,0.8575
496,0.0,0.0,0.0,0.0,0.0,45.04,45.04,45.04,45.04000000000021,45.04,45.04,151.38126666666665,0.8546666666666667
497,0.0,0.0,0.0,0.0,0.0,45.1325,45.1325,45.1325,45.1325000000002,45.1325,45.1325,151.4479333333333,0.8518333333333333
498,0.0,0.0,0.0,0.0,0.0,45.224999999999994,45.224999999999994,45.224999999999994,45.22500000000018,45.224999999999994,45.224999999999994,151.51459999999997,0.849
499,0.0,0.0,0.0,0.0,0.0,45.317499999999995,45.317499999999995,45.317499999999995,45.317500000000166,45.317499999999995,45.317499999999995,151.58126666666666,0.8461666666666667
500,0.0,0.0,0.0,0.0,0.0,45.41,45.41,45.41,45.41000000000016,45.41,45.41,151.64793333333333,0.8433333333333334
501,0.0,0.0,0.0,0.0,0.0,45.708,45.708,45.708,45.708000000000155,45.708,45.708,151.7146,0.8405
502,0.0,0.0,0.0,0.0,0.0,46.006,46.006,46.006,46.00600000000014,46.006,46.006,151.78126666666665,0.8376666666666667
503,0.0,0.0,0.0,0.0,0.0,46.303999999999995,46.303999999999995,46.303999999999995,46.30400000000013,46.303999999999995,46.303999999999995,151.84793333333332,0.8348333333333333
504,0.0,0.0,0.0,0.0,0.0,46.602,46.602,46.602,46.602000000000125,46.602,46.602,151.91459999999998,0.832
505,0.0,0.0,0.0,0.0,0.0,46.9,46.9,46.9,46.90000000000012,46.9,46.9,151.98126666666664,0.8291666666666667
506,0.0,0.0,0.0,0.0,0.0,47.198,47.198,47.198,47.198000000000114,47.198,47.198,152.0479333333333,0.8263333333333334
507,0.0,0.0,0.0,0.0,0.0,47.496,47.496,47.496,47.49600000000011,47.496,47.496,152.1146,0.8235
508,0.0,0.0,0.0,0.0,0.0,47.794,47.794,47.794,47.794000000000096,47.794,47.794,152.18126666666666,0.8206666666666667
509,0.0,0.0,0.0,0.0,0.0,48.092,48.092,48.092,48.09200000000009,48.092,48.092,152.24793333333332,0.8178333333333333
510,0.0,0.0,0.0,0.0,0.0,48.39,48.39,48.39,48.390000000000086,48.39,48.39,152.31459999999998,0.815
511,0.0,0.0,0.0,0.0,0.0,48.9063,48.9063,48.9063,48.90630000000008,48.9063,48.9063,152.38126666666665,0.8121666666666667
512,0.0,0.0,0.0,0.0,0.0,49.4226,49.4226,49.4226,49.42260000000008,49.4226,49.4226,152.4479333333333,0.8093333333333333
513,0.0,0.0,0.0,0.0,0.0,49.9389,49.9389,49.9389,49.93890000000007,49.9389,49.9389,152.51459999999997,0.8065
514,0.0,0.0,0.0,0.0,0.0,50.4552,50.4552,50.4552,50.45520000000007,50.4552,50.4552,152.58126666666666,0.8036666666666666
515,0.0,0.0,0.0,0.0,0.0,50.9715,50.9715,50.9715,50.97150000000006,50.9715,50.9715,152.64793333333333,0.8008333333333333
516,0.0,0.0,0.0,0.0,0.0,51.4878,51.4878,51.4878,51.487800000000064,51.4878,51.4878,152.7146,0.798
517,0.0,0.0,0.0,0.0,0.0,52.0041,52.0041,52.0041,52.00410000000006,52.0041,52.0041,152.78126666666665,0.7951666666666667
518,0.0,0.0,0.0,0.0,0.0,52.520399999999995,52.520399999999995,52.520399999999995,52.52040000000005,52.520399999999995,52.520399999999995,152.84793333333332,0.7923333333333333
519,0.0,0.0,0.0,0.0,0.0,53.036699999999996,53.036699999999996,53.036699999999996,53.03670000000005,53.036699999999996,53.036699999999996,152.91459999999998,0.7895
520,0.0,0.0,0.0,0.0,0.0,53.553,53.553,53.553,53.55300000000005,53.553,53.553,152.98126666666664,0.7866666666666666
521,0.0,0.0,0.0,0.0,0.0,53.503699999999995,53.503699999999995,53.503699999999995,53.50370000000004,53.503699999999995,53.503699999999995,153.0479333333333,0.7838333333333334
522,0.0,0.0,0.0,0.0,0.0,53.4544,53.4544,53.4544,53.45440000000004,53.4544,53.4544,153.1146,0.781
523,0.0,0.0,0.0,0.0,0.0,53.4051,53.4051,53.4051,53.40510000000004,53.4051,53.4051,153.18126666666666,0.7781666666666667
524,0.0,0.0,0.0,0.0,0.0,53.3558,53.3558,53.3558,53.35580000000004,53.3558,53.3558,153.24793333333332,0.7753333333333333
525,0.0,0.0,0.0,0.0,0.0,53.3065,53.3065,53.3065,53.306500000000035,53.3065,53.3065,153.31459999999998,0.7725
526,0.0,0.0,0.0,0.0,0.0,53.2572,53.2572,53.2572,53.257200000000026,53.2572,53.2572,153.38126666666665,0.7696666666666667
527,0.0,0.0,0.0,0.0,0.0,53.2079,53.2079,53.2079,53.20790000000003,53.2079,53.2079,153.4479333333333,0.7668333333333334
528,0.0,0.0,0.0,0.0,0.0,53.1586,53.1586,53.1586,53.15860000000002,53.1586,53.1586,153.51459999999997,0.764
529,0.0,0.0,0.0,0.0,0.0,53.109300000000005,53.109300000000005,53.109300000000005,53.109300000000026,53.109300000000005,53.109300000000005,153.58126666666666,0.7611666666666667
530,0.0,0.0,0.0,0.0,0.0,53.06,53.06,53.06,53.060000000000024,53.06,53.06,153.64793333333333,0.7583333333333333
531,0.0,0.0,0.0,0.0,0.0,53.0065,53.0065,53.0065,53.006500000000024,53.0065,53.0065,153.7146,0.7555
532,0.0,0.0,0.0,0.0,0.0,52.953,52.953,52.953,52.953000000000024,52.953,52.953,153.78126666666665,0.7526666666666666
533,0.0,0.0,0.0,0.0,0.0,52.8995,52.8995,52.8995,52.899500000000025,52.8995,52.8995,153.84793333333332,0.7498333333333334
534,0.0,0.0,0.0,0.0,0.0,52.846000000000004,52.846000000000004,52.846000000000004,52.846000000000025,52.846000000000004,52.846000000000004,153.91459999999998,0.747
535,0.0,0.0,0.0,0.0,0.0,52.792500000000004,52.792500000000004,52.792500000000004,52.792500000000025,52.792500000000004,52.792500000000004,153.98126666666664,0.7441666666666666
536,0.0,0.0,0.0,0.0,0.0,52.739,52.739,52.739,52.73900000000002,52.739,52.739,154.0479333333333,0.7413333333333333
537,0.0,0.0,0.0,0.0,0.0,52.6855,52.6855,52.6855,52.68550000000002,52.6855,52.6855,154.1146,0.7384999999999999
538,0.0,0.0,0.0,0.0,0.0,52.632,52.632,52.632,52.63200000000002,52.632,52.632,154.18126666666666,0.7356666666666667
539,0.0,0.0,0.0,0.0,0.0,52.5785,52.5785,52.5785,52.57850000000002,52.5785,52.5785,154.24793333333332,0.7328333333333333
540,0.0,0.0,0.0,0.0,0.0,52.525,52.525,52.525,52.52500000000002,52.525,52.525,154.31459999999998,0.73
541,0.0,0.0,0.0,0.0,0.0,53.0579,53.0579,53.0579,53.05790000000002,53.0579,53.0579,154.41459999999998,0.73
542,0.0,0.0,0.0,0.0,0.0,53.5908,53.5908,53.5908,53.59080000000002,53.5908,53.5908,154.51459999999997,0.73
543,0.0,0.0,0.0,0.0,0.0,54.1237,54.1237,54.1237,54.12370000000002,54.1237,54.1237,154.6146,0.73
544,0.0,0.0,0.0,0.0,0.0,54.6566,54.6566,54.6566,54.65660000000002,54.6566,54.6566,154.7146,0.73
545,0.0,0.0,0.0,0.0,0.0,55.189499999999995,55.189499999999995,55.189499999999995,55.18950000000002,55.189499999999995,55.189499999999995,154.81459999999998,0.73
546,0.0,0.0,0.0,0.0,0.0,55.7224,55.7224,55.7224,55.72240000000002,55.7224,55.7224,154.91459999999998,0.73
547,0.0,0.0,0.0,0.0,0.0,56.2553,56.2553,56.2553,56.25530000000002,56.2553,56.2553,155.01459999999997,0.73
548,0.0,0.0,0.0,0.0,0.0,56.788199999999996,56.788199999999996,56.788199999999996,56.78820000000002,56.788199999999996,56.788199999999996,155.1146,0.73
549,0.0,0.0,0.0,0.0,0.0,57.3211,57.3211,57.3211,57.32110000000002,57.3211,57.3211,155.2146,0.73
550,0.0,0.0,0.0,0.0,0.0,57.854,57.854,57.854,57.85400000000002,57.854,57.854,155.31459999999998,0.73
551,0.0,0.0,0.0,0.0,0.0,57.6364,57.6364,57.6364,57.63640000000002,57.6364,57.6364,155.41459999999998,0.73
552,0.0,0.0,0.0,0.0,0.0,57.4188,57.4188,57.4188,57.41880000000002,57.4188,57.4188,155.51459999999997,0.73
553,0.0,0.0,0.0,0.0,0.0,57.2012,57.2012,57.2012,57.20120000000002,57.2012,57.2012,155.6146,0.73
554,0.0,0.0,0.0,0.0,0.0,56.983599999999996,56.983599999999996,56.983599999999996,56.98360000000002,56.983599999999996,56.983599999999996,155.7146,0.73
555,0.0,0.0,0.0,0.0,0.0,56.766,56.766,56.766,56.76600000000002,56.766,56.766,155.81459999999998,0.73
556,0.0,0.0,0.0,0.0,0.0,56.5484,56.5484,56.5484,56.54840000000002,56.5484,56.5484,155.91459999999998,0.73
557,0.0,0.0,0.0,0.0,0.0,56.330799999999996,56.330799999999996,56.330799999999996,56.33080000000002,56.330799999999996,56.330799999999996,156.01459999999997,0.73
558,0.0,0.0,0.0,0.0,0.0,56.1132,56.1132,56.1132,56.11320000000002,56.1132,56.1132,156.1146,0.73
559,0.0,0.0,0.0,0.0,0.0,55.895599999999995,55.895599999999995,55.895599999999995,55.895600000000016,55.895599999999995,55.895599999999995,156.2146,0.73
560,0.0,0.0,0.0,0.0,0.0,55.678,55.678,55.678,55.67800000000002,55.678,55.678,156.31459999999998,0.73
561,0.0,0.0,0.0,0.0,0.0,55.8368,55.8368,55.8368,55.83680000000002,55.8368,55.8368,156.41459999999998,0.73
562,0.0,0.0,0.0,0.0,0.0,55.995599999999996,55.995599999999996,55.995599999999996,55.99560000000002,55.995599999999996,55.995599999999996,156.51459999999997,0.73
563,0.0,0.0,0.0,0.0,0.0,56.154399999999995,56.154399999999995,56.154399999999995,56.15440000000002,56.154399999999995,56.154399999999995,156.6146,0.73
564,0.0,0.0,0.0,0.0,0.0,56.313199999999995,56.313199999999995,56.313199999999995,56.313200000000016,56.313199999999995,56.313199999999995,156.7146,0.73
565,0.0,0.0,0.0,0.0,0.0,56.471999999999994,56.471999999999994,56.471999999999994,56.472000000000016,56.471999999999994,56.471999999999994,156.81459999999998,0.73
566,0.0,0.0,0.0,0.0,0.0,56.6308,56.6308,56.6308,56.63080000000002,56.6308,56.6308,156.91459999999998,0.73
567,0.0,0.0,0.0,0.0,0.0,56.7896,56.7896,56.7896,56.78960000000002,56.7896,56.7896,157.01459999999997,0.73
568,0.0,0.0,0.0,0.0,0.0,56.9484,56.9484,56.9484,56.94840000000002,56.9484,56.9484,157.1146,0.73
569,0.0,0.0,0.0,0.0,0.0,57.1072,57.1072,57.1072,57.10720000000002,57.1072,57.1072,157.2146,0.73
570,0.0,0.0,0.0,0.0,0.0,57.266,57.266,57.266,57.26600000000002,57.266,57.266,157.31459999999998,0.73
571,0.0,0.0,0.0,0.0,0.0,57.7754,57.7754,57.7754,57.77540000000002,57.7754,57.7754,157.41459999999998,0.73
572,0.0,0.0,0.0,0.0,0.0,58.2848,58.2848,58.2848,58.28480000000002,58.2848,58.2848,157.51459999999997,0.73
573,0.0,0.0,0.0,0.0,0.0,58.7942,58.7942,58.7942,58.79420000000002,58.7942,58.7942,157.6146,0.73
574,0.0,0.0,0.0,0.0,0.0,59.303599999999996,59.303599999999996,59.303599999999996,59.30360000000002,59.303599999999996,59.303599999999996,157.7146,0.73
575,0.0,0.0,0.0,0.0,0.0,59.813,59.813,59.813,59.813000000000024,59.813,59.813,157.81459999999998,0.73
576,0.0,0.0,0.0,0.0,0.0,60.3224,60.3224,60.3224,60.32240000000002,60.3224,60.3224,157.91459999999998,0.73
577,0.0,0.0,0.0,0.0,0.0,60.8318,60.8318,60.8318,60.83180000000002,60.8318,60.8318,158.01459999999997,0.73
578,0.0,0.0,0.0,0.0,0.0,61.3412,61.3412,61.3412,61.34120000000002,61.3412,61.3412,158.1146,0.73
579,0.0,0.0,0.0,0.0,0.0,61.8506,61.8506,61.8506,61.85060000000002,61.8506,61.8506,158.2146,0.73
580,0.0,0.0,0.0,0.0,0.0,62.36,62.36,62.36,62.36000000000002,62.36,62.36,158.31459999999998,0.73
581,0.0,0.0,0.0,0.0,0.0,62.4354,62.4354,62.4354,62.43540000000002,62.4354,62.4354,158.41459999999998,0.73
582,0.0,0.0,0.0,0.0,0.0,62.510799999999996,62.510799999999996,62.510799999999996,62.51080000000002,62.510799999999996,62.510799999999996,158.51459999999997,0.73
583,0.0,0.0,0.0,0.0,0.0,62.5862,62.5862,62.5862,62.58620000000002,62.5862,62.5862,158.6146,0.73
584,0.0,0.0,0.0,0.0,0.0,62.6616,62.6616,62.6616,62.66160000000002,62.6616,62.6616,158.7146,0.73
585,0.0,0.0,0.0,0.0,0.0,62.736999999999995,62.736999999999995,62.736999999999995,62.737000000000016,62.736999999999995,62.736999999999995,158.81459999999998,0.73
586,0.0,0.0,0.0,0.0,0.0,62.8124,62.8124,62.8124,62.81240000000002,62.8124,62.8124,158.91459999999998,0.73
587,0.0,0.0,0.0,0.0,0.0,62.8878,62.8878,62.8878,62.88780000000002,62.8878,62.8878,159.01459999999997,0.73
588,0.0,0.0,0.0,0.0,0.0,62.9632,62.9632,62.9632,62.96320000000002,62.9632,62.9632,159.1146,0.73
589,0.0,0.0,0.0,0.0,0.0,63.038599999999995,63.038599999999995,63.038599999999995,63.03860000000002,63.038599999999995,63.038599999999995,159.2146,0.73
590,0.0,0.0,0.0,0.0,0.0,63.114,63.114,63.114,63.11400000000002,63.114,63.114,159.31459999999998,0.73
591,0.0,0.0,0.0,0.0,0.0,63.902699999999996,63.902699999999996,63.902699999999996,63.90270000000002,63.902699999999996,63.902699999999996,159.41459999999998,0.73
592,0.0,0.0,0.0,0.0,0.0,64.6914,64.6914,64.6914,64.69140000000003,64.6914,64.6914,159.51459999999997,0.73
593,0.0,0.0,0.0,0.0,0.0,65.4801,65.4801,65.4801,65.48010000000002,65.4801,65.4801,159.6146,0.73
594,0.0,0.0,0.0,0.0,0.0,66.2688,66.2688,66.2688,66.26880000000003,66.2688,66.2688,159.7146,0.73
595,0.0,0.0,0.0,0.0,0.0,67.0575,67.0575,67.0575,67.05750000000003,67.0575,67.0575,159.81459999999998,0.73
596,0.0,0.0,0.0,0.0,0.0,67.8462,67.8462,67.8462,67.84620000000002,67.8462,67.8462,159.91459999999998,0.73
597,0.0,0.0,0.0,0.0,0.0,68.6349,68.6349,68.6349,68.63490000000003,68.6349,68.6349,160.01459999999997,0.73
598,0.0,0.0,0.0,0.0,0.0,69.42360000000001,69.42360000000001,69.42360000000001,69.42360000000004,69.42360000000001,69.42360000000001,160.1146,0.73
599,0.0,0.0,0.0,0.0,0.0,70.2123,70.2123,70.2123,70.21230000000003,70.2123,70.2123,160.2146,0.73
600,0.0,0.0,0.0,0.0,0.0,71.001,71.001,71.001,71.00100000000003,71.001,71.001,160.31459999999998,0.73
601,0.0,0.0,0.0,0.0,0.0,70.9646,70.9646,70.9646,70.96460000000003,70.9646,70.9646,160.43126666666666,0.73
