Time,"LP_latitude, longitude805",lp_total_load_kW,trafo_preload_kW,lp_occupancy,storage_lp,storage_soc,trafo_loading_kW
2018-01-02 23:25:00,1.1445503877993701e-06,1.1445503877993701e-06,87.994,1.0,8.326672684688674e-13,0.9999999999999978,87.99400114455122
2018-01-02 23:26:00,1.0849382708899569e-06,1.0849382708899569e-06,87.9732,1.0,8.326672684688674e-13,0.9999999999999978,87.97320108493912
2018-01-02 23:27:00,1.0284309626129584e-06,1.0284309626129584e-06,87.9524,1.0,8.326672684688674e-13,0.9999999999999978,87.9524010284318
2018-01-02 23:28:00,9.748667517683884e-07,9.748667517683884e-07,87.9316,1.0,8.326672684688674e-13,0.9999999999999978,87.93160097486759
2018-01-02 23:29:00,9.240923476427909e-07,9.240923476427909e-07,87.9108,1.0,8.326672684688674e-13,0.9999999999999978,87.91080092409318
2018-01-02 23:30:00,8.759624464671489e-07,8.759624464671489e-07,87.89,1.0,8.326672684688674e-13,0.9999999999999978,87.89000087596328
2018-01-02 23:31:00,8.303393222997002e-07,8.303393222997002e-07,87.9111,1.0,8.326672684688674e-13,0.9999999999999978,87.91110083034016
2018-01-02 23:32:00,7.870923995900725e-07,7.870923995900725e-07,87.9322,1.0,8.326672684688674e-13,0.9999999999999978,87.93220078709324
2018-01-02 23:33:00,7.46097929549272e-07,7.46097929549272e-07,87.9533,1.0,8.326672684688674e-13,0.9999999999999978,87.95330074609876
2018-01-02 23:34:00,7.072385810324988e-07,7.072385810324988e-07,87.9744,1.0,8.326672684688674e-13,0.9999999999999978,87.97440070723943
2018-01-02 23:35:00,6.704031657589482e-07,6.704031657589482e-07,87.99549999999999,1.0,8.326672684688674e-13,0.9999999999999978,87.995500670404
2018-01-02 23:36:00,6.35486265831986e-07,6.35486265831986e-07,88.0166,1.0,8.326672684688674e-13,0.9999999999999978,88.0166006354871
2018-01-02 23:37:00,6.023879528527232e-07,6.023879528527232e-07,88.0377,1.0,8.326672684688674e-13,0.9999999999999978,88.0377006023888
2018-01-02 23:38:00,5.710135253522708e-07,5.710135253522708e-07,88.0588,1.0,8.326672684688674e-13,0.9999999999999978,88.05880057101437
2018-01-02 23:39:00,5.412731790555014e-07,5.412731790555014e-07,88.0799,1.0,8.326672684688674e-13,0.9999999999999978,88.07990054127401
2018-01-02 23:40:00,5.13081811481797e-07,5.13081811481797e-07,88.101,1.0,8.326672684688674e-13,0.9999999999999978,88.10100051308265
2018-01-02 23:41:00,4.863587410586234e-07,4.863587410586234e-07,88.5889,1.0,8.326672684688674e-13,0.9999999999999978,88.58890048635958
2018-01-02 23:42:00,4.6102751782850504e-07,4.6102751782850504e-07,89.0768,1.0,8.326672684688674e-13,0.9999999999999978,89.07680046102836
2018-01-02 23:43:00,4.370156242439194e-07,4.370156242439194e-07,89.5647,1.0,8.326672684688674e-13,0.9999999999999978,89.56470043701647
2018-01-02 23:44:00,4.142543530427645e-07,4.142543530427645e-07,90.0526,1.0,8.326672684688674e-13,0.9999999999999978,90.0526004142552
2018-01-02 23:45:00,3.9267855689306685e-07,3.9267855689306685e-07,90.54050000000001,1.0,8.326672684688674e-13,0.9999999999999978,90.5405003926794
2018-01-02 23:46:00,3.722265140559955e-07,3.722265140559955e-07,91.0284,1.0,8.326672684688674e-13,0.9999999999999978,91.02840037222735
2018-01-02 23:47:00,3.528396780305698e-07,3.528396780305698e-07,91.5163,1.0,8.326672684688674e-13,0.9999999999999978,91.51630035284052
2018-01-02 23:48:00,3.344625798540335e-07,3.344625798540335e-07,92.0042,1.0,8.326672684688674e-13,0.9999999999999978,92.00420033446342
2018-01-02 23:49:00,3.170426265963755e-07,3.170426265963755e-07,92.49210000000001,1.0,8.326672684688674e-13,0.9999999999999978,92.49210031704347
2018-01-02 23:50:00,3.0052995481089084e-07,3.0052995481089084e-07,92.98,1.0,8.326672684688674e-13,0.9999999999999978,92.9800003005308
2018-01-02 23:51:00,2.8487732062210114e-07,2.8487732062210114e-07,92.8857,1.0,8.326672684688674e-13,0.9999999999999978,92.88570028487815
2018-01-02 23:52:00,2.7003992264518217e-07,2.7003992264518217e-07,92.79140000000001,1.0,8.326672684688674e-13,0.9999999999999978,92.79140027004077
2018-01-02 23:53:00,2.559753103925644e-07,2.559753103925644e-07,92.6971,1.0,8.326672684688674e-13,0.9999999999999978,92.69710025597615
2018-01-02 23:54:00,2.426432377244936e-07,2.426432377244936e-07,92.6028,1.0,8.326672684688674e-13,0.9999999999999978,92.60280024264408
2018-01-02 23:55:00,2.3000554683072494e-07,2.3000554683072494e-07,92.5085,1.0,8.326672684688674e-13,0.9999999999999978,92.50850023000638
2018-01-02 23:56:00,2.1802607663712337e-07,2.1802607663712337e-07,92.41420000000001,1.0,8.326672684688674e-13,0.9999999999999978,92.41420021802692
2018-01-02 23:57:00,2.0667052236245098e-07,2.0667052236245098e-07,92.3199,1.0,8.326672684688674e-13,0.9999999999999978,92.31990020667136
2018-01-02 23:58:00,1.9590641109346052e-07,1.9590641109346052e-07,92.2256,1.0,8.326672684688674e-13,0.9999999999999978,92.22560019590725
2018-01-02 23:59:00,1.8570293081054956e-07,1.8570293081054956e-07,92.13130000000001,1.0,8.326672684688674e-13,0.9999999999999978,92.13130018570378
2018-01-03 00:00:00,0.0,0.0,92.037,0.0,8.326672684688674e-13,0.9999999999999978,92.03700000000084
2018-01-03 00:01:00,0.0,0.0,91.8461,0.0,8.326672684688674e-13,0.9999999999999978,91.84610000000085
2018-01-03 00:02:00,0.0,0.0,91.65520000000001,0.0,8.326672684688674e-13,0.9999999999999978,91.65520000000085
2018-01-03 00:03:00,0.0,0.0,91.46430000000001,0.0,8.326672684688674e-13,0.9999999999999978,91.46430000000085
2018-01-03 00:04:00,0.0,0.0,91.27340000000001,0.0,8.326672684688674e-13,0.9999999999999978,91.27340000000085
2018-01-03 00:05:00,0.0,0.0,91.08250000000001,0.0,8.326672684688674e-13,0.9999999999999978,91.08250000000085
2018-01-03 00:06:00,0.0,0.0,90.8916,0.0,8.326672684688674e-13,0.9999999999999978,90.89160000000084
2018-01-03 00:07:00,0.0,0.0,90.7007,0.0,8.326672684688674e-13,0.9999999999999978,90.70070000000084
2018-01-03 00:08:00,0.0,0.0,90.5098,0.0,8.326672684688674e-13,0.9999999999999978,90.50980000000084
2018-01-03 00:09:00,0.0,0.0,90.3189,0.0,8.326672684688674e-13,0.9999999999999978,90.31890000000084
