Time,LP_ST_991,LP_ST_638,LP_total_load_kW,trafo_Preload_kW,LP_occupancy,trafoLoading_kW
2018-01-02 04:27:00,0.0,0.0,0.0,17.2505,0.0,17.2505
2018-01-02 04:28:00,0.0,0.0,0.0,17.048000000000002,0.0,17.048000000000002
2018-01-02 04:29:00,0.0,0.0,0.0,16.8455,0.0,16.8455
2018-01-02 04:30:00,0.0,0.0,0.0,16.643,0.0,16.643
2018-01-02 04:31:00,0.0,0.0,0.0,16.776400000000002,0.0,16.776400000000002
2018-01-02 04:32:00,0.0,0.0,0.0,16.9098,0.0,16.9098
2018-01-02 04:33:00,0.0,0.0,0.0,17.0432,0.0,17.0432
2018-01-02 04:34:00,0.0,0.0,0.0,17.1766,0.0,17.1766
2018-01-02 04:35:00,0.0,0.0,0.0,17.310000000000002,0.0,17.310000000000002
2018-01-02 04:36:00,0.0,0.0,0.0,17.4434,0.0,17.4434
2018-01-02 04:37:00,0.0,0.0,0.0,17.5768,0.0,17.5768
2018-01-02 04:38:00,0.0,0.0,0.0,17.7102,0.0,17.7102
2018-01-02 04:39:00,0.0,0.0,0.0,17.843600000000002,0.0,17.843600000000002
2018-01-02 04:40:00,0.0,0.0,0.0,17.977,0.0,17.977
2018-01-02 04:41:00,0.0,0.0,0.0,18.688,0.0,18.688
2018-01-02 04:42:00,0.0,0.0,0.0,19.399,0.0,19.399
2018-01-02 04:43:00,0.0,0.0,0.0,20.11,0.0,20.11
2018-01-02 04:44:00,0.0,0.0,0.0,20.821,0.0,20.821
2018-01-02 04:45:00,0.0,0.0,0.0,21.532,0.0,21.532
2018-01-02 04:46:00,0.0,0.0,0.0,22.243000000000002,0.0,22.243000000000002
2018-01-02 04:47:00,0.0,0.0,0.0,22.954,0.0,22.954
2018-01-02 04:48:00,0.0,0.0,0.0,23.665,0.0,23.665
2018-01-02 04:49:00,0.0,0.0,0.0,24.376,0.0,24.376
2018-01-02 04:50:00,0.0,0.0,0.0,25.087,0.0,25.087
2018-01-02 04:51:00,0.0,0.0,0.0,26.099899999999998,0.0,26.099899999999998
2018-01-02 04:52:00,0.0,0.0,0.0,27.1128,0.0,27.1128
2018-01-02 04:53:00,0.0,0.0,0.0,28.125700000000002,0.0,28.125700000000002
2018-01-02 04:54:00,0.0,0.0,0.0,29.1386,0.0,29.1386
2018-01-02 04:55:00,0.0,0.0,0.0,30.1515,0.0,30.1515
2018-01-02 04:56:00,0.0,0.0,0.0,31.1644,0.0,31.1644
2018-01-02 04:57:00,0.0,0.0,0.0,32.1773,0.0,32.1773
2018-01-02 04:58:00,0.0,0.0,0.0,33.190200000000004,0.0,33.190200000000004
2018-01-02 04:59:00,0.0,0.0,0.0,34.2031,0.0,34.2031
2018-01-02 05:00:00,0.0,0.0,0.0,35.216,0.0,35.216
2018-01-02 05:01:00,0.0,0.0,0.0,34.5482,0.0,34.5482
2018-01-02 05:02:00,0.0,0.0,0.0,33.8804,0.0,33.8804
2018-01-02 05:03:00,0.0,0.0,0.0,33.2126,0.0,33.2126
2018-01-02 05:04:00,0.0,0.0,0.0,32.5448,0.0,32.5448
2018-01-02 05:05:00,0.0,0.0,0.0,31.877000000000002,0.0,31.877000000000002
2018-01-02 05:06:00,0.0,0.0,0.0,31.209200000000003,0.0,31.209200000000003
2018-01-02 05:07:00,0.0,0.0,0.0,30.5414,0.0,30.5414
2018-01-02 05:08:00,0.0,0.0,0.0,29.8736,0.0,29.8736
2018-01-02 05:09:00,0.0,0.0,0.0,29.2058,0.0,29.2058
2018-01-02 05:10:00,0.0,0.0,0.0,28.538,0.0,28.538
2018-01-02 05:11:00,0.0,0.0,0.0,28.753800000000002,0.0,28.753800000000002
2018-01-02 05:12:00,0.0,0.0,0.0,28.9696,0.0,28.9696
2018-01-02 05:13:00,0.0,0.0,0.0,29.1854,0.0,29.1854
2018-01-02 05:14:00,0.0,0.0,0.0,29.4012,0.0,29.4012
2018-01-02 05:15:00,0.0,0.0,0.0,29.617,0.0,29.617
2018-01-02 05:16:00,0.0,0.0,0.0,29.832800000000002,0.0,29.832800000000002
2018-01-02 05:17:00,0.0,0.0,0.0,30.0486,0.0,30.0486
2018-01-02 05:18:00,0.0,0.0,0.0,30.264400000000002,0.0,30.264400000000002
2018-01-02 05:19:00,0.0,0.0,0.0,30.4802,0.0,30.4802
2018-01-02 05:20:00,0.0,0.0,0.0,30.696,0.0,30.696
2018-01-02 05:21:00,0.0,0.0,0.0,30.3015,0.0,30.3015
2018-01-02 05:22:00,0.0,0.0,0.0,29.907,0.0,29.907
2018-01-02 05:23:00,0.0,0.0,0.0,29.512500000000003,0.0,29.512500000000003
2018-01-02 05:24:00,0.0,0.0,0.0,29.118000000000002,0.0,29.118000000000002
2018-01-02 05:25:00,0.0,0.0,0.0,28.7235,0.0,28.7235
2018-01-02 05:26:00,0.0,0.0,0.0,28.329,0.0,28.329
2018-01-02 05:27:00,0.0,0.0,0.0,27.9345,0.0,27.9345
2018-01-02 05:28:00,0.0,0.0,0.0,27.540000000000003,0.0,27.540000000000003
